,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
6656,a100004313,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6657,a100004314,1/7/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
6658,a100004314,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6659,a100004315,1/7/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
6660,a100004315,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6661,a100004316,1/7/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
6662,a100004316,1/31/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6663,a100004317,1/8/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
6664,a100004317,1/1/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6665,a100004318,1/8/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
6666,a100004318,1/1/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6667,a100004319,1/8/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6668,a100004319,1/1/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6669,a100004320,1/8/2018,House Ads,personalization,FALSE,German,German,55+ years,,,,TRUE
6670,a100004320,1/1/2018,House Ads,personalization,FALSE,German,German,55+ years,,,,TRUE
6671,a100004321,1/8/2018,House Ads,personalization,FALSE,German,German,0-18 years,,,,TRUE
6672,a100004321,1/1/2018,House Ads,personalization,FALSE,German,German,0-18 years,,,,TRUE
6673,a100004322,1/8/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
6674,a100004322,1/1/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6675,a100004323,1/8/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
6676,a100004323,1/1/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6677,a100004324,1/9/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
6678,a100004324,1/1/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6679,a100004325,1/9/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
6680,a100004325,1/1/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6681,a100004326,1/9/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
6682,a100004326,1/2/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6683,a100004327,1/9/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6684,a100004327,1/3/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6685,a100004328,1/9/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6686,a100004328,1/4/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6687,a100004329,1/9/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6688,a100004329,1/5/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6689,a100004330,1/9/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
6690,a100004330,1/6/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6691,a100004331,1/10/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
6692,a100004331,1/7/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6693,a100004332,1/10/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
6694,a100004332,1/8/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6695,a100004333,1/10/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
6696,a100004333,1/9/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6697,a100004334,1/10/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
6698,a100004334,1/10/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6699,a100004335,1/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6700,a100004335,1/11/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6701,a100004336,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6702,a100004336,1/12/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6703,a100004337,1/10/2018,House Ads,personalization,FALSE,German,German,24-30 years,,,,TRUE
6704,a100004337,1/13/2018,House Ads,personalization,FALSE,English,German,24-30 years,,,,TRUE
6705,a100004338,1/11/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
6706,a100004338,1/14/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6707,a100004339,1/11/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
6708,a100004339,1/15/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6709,a100004340,1/11/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
6710,a100004340,1/16/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6711,a100004341,1/11/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
6712,a100004341,1/17/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6713,a100004342,1/11/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
6714,a100004342,1/18/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6715,a100004343,1/11/2018,House Ads,personalization,FALSE,English,German,19-24 years,,,,TRUE
6716,a100004343,1/19/2018,House Ads,personalization,FALSE,English,German,19-24 years,,,,TRUE
6717,a100004344,1/11/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6718,a100004344,1/20/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6719,a100004345,1/12/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,TRUE
6720,a100004345,1/21/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,TRUE
6721,a100004346,1/12/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
6722,a100004346,1/22/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6723,a100004347,1/12/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
6724,a100004347,1/23/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6725,a100004348,1/12/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
6726,a100004348,1/24/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6727,a100004349,1/12/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
6728,a100004349,1/25/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6729,a100004350,1/12/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
6730,a100004350,1/26/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6731,a100004351,1/12/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6732,a100004351,1/27/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6733,a100004352,1/13/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6734,a100004352,1/28/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6735,a100004353,1/13/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6736,a100004353,1/29/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6737,a100004354,1/13/2018,Push,personalization,FALSE,English,English,45-55 years,,,,TRUE
6738,a100004354,1/30/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6739,a100004355,1/13/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
6740,a100004355,1/31/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6741,a100004356,1/13/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
6742,a100004356,1/1/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6743,a100004357,1/13/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
6744,a100004357,1/2/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6745,a100004358,1/13/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
6746,a100004358,1/3/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6747,a100004359,1/14/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,TRUE
6748,a100004359,1/4/2018,House Ads,personalization,FALSE,German,German,30-36 years,,,,TRUE
6749,a100004360,1/14/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6750,a100004360,1/5/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6751,a100004361,1/14/2018,House Ads,personalization,FALSE,English,German,45-55 years,,,,TRUE
6752,a100004361,1/6/2018,House Ads,personalization,FALSE,German,German,45-55 years,,,,TRUE
6753,a100004362,1/14/2018,Push,personalization,FALSE,English,English,55+ years,,,,TRUE
6754,a100004362,1/7/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6755,a100004363,1/14/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
6756,a100004363,1/8/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6757,a100004364,1/14/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,,TRUE
6758,a100004364,1/9/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6759,a100004365,1/14/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
6760,a100004365,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6761,a100004366,1/15/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
6762,a100004366,1/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6763,a100004367,1/15/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6764,a100004367,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6765,a100004368,1/15/2018,House Ads,personalization,FALSE,English,German,45-55 years,,,,TRUE
6766,a100004368,1/13/2018,House Ads,personalization,FALSE,English,German,45-55 years,,,,TRUE
6767,a100004369,1/15/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6768,a100004369,1/14/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6769,a100004370,1/15/2018,Push,personalization,FALSE,English,English,0-18 years,,,,TRUE
6770,a100004370,1/15/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6771,a100004371,1/15/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
6772,a100004371,1/16/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6773,a100004372,1/15/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,TRUE
6774,a100004372,1/17/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6775,a100004373,1/16/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
6776,a100004373,1/18/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6777,a100004374,1/16/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
6778,a100004374,1/19/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6779,a100004375,1/16/2018,House Ads,personalization,FALSE,English,German,45-55 years,,,,TRUE
6780,a100004375,1/20/2018,House Ads,personalization,FALSE,English,German,45-55 years,,,,TRUE
6781,a100004376,1/16/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6782,a100004376,1/21/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6783,a100004377,1/16/2018,House Ads,personalization,FALSE,English,German,0-18 years,,,,TRUE
6784,a100004377,1/22/2018,House Ads,personalization,FALSE,English,German,0-18 years,,,,TRUE
6785,a100004378,1/16/2018,Push,personalization,FALSE,English,English,19-24 years,,,,TRUE
6786,a100004378,1/23/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6787,a100004379,1/16/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,TRUE
6788,a100004379,1/24/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6789,a100004380,1/17/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,TRUE
6790,a100004380,1/25/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6791,a100004381,1/17/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
6792,a100004381,1/26/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6793,a100004382,1/17/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
6794,a100004382,1/27/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6795,a100004383,1/17/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6796,a100004383,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6797,a100004384,1/17/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6798,a100004384,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6799,a100004385,1/17/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6800,a100004385,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6801,a100004386,1/17/2018,Push,personalization,FALSE,English,English,24-30 years,,,,TRUE
6802,a100004386,1/31/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,TRUE
6803,a100004387,1/18/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,TRUE
6804,a100004387,1/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6805,a100004388,1/18/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,TRUE
6806,a100004388,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6807,a100004389,1/18/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
6808,a100004389,1/13/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6809,a100004390,1/18/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,TRUE
6810,a100004390,1/14/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6811,a100004391,1/18/2018,House Ads,personalization,FALSE,English,German,0-18 years,,,,TRUE
6812,a100004391,1/15/2018,House Ads,personalization,FALSE,English,German,0-18 years,,,,TRUE
6813,a100004392,1/18/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6814,a100004392,1/16/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6815,a100004393,1/18/2018,House Ads,personalization,FALSE,English,German,24-30 years,,,,TRUE
6816,a100004393,1/17/2018,House Ads,personalization,FALSE,English,German,24-30 years,,,,TRUE
6817,a100004394,1/19/2018,Push,personalization,FALSE,English,English,30-36 years,,,,TRUE
6818,a100004394,1/18/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,TRUE
6819,a100004395,1/19/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,TRUE
6820,a100004395,1/19/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6821,a100004396,1/19/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,TRUE
6822,a100004396,1/20/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6823,a100004397,1/19/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
6824,a100004397,1/21/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6825,a100004398,1/19/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,TRUE
6826,a100004398,1/22/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6827,a100004399,1/19/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6828,a100004399,1/23/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
6829,a100004400,1/19/2018,House Ads,personalization,FALSE,English,German,24-30 years,,,,TRUE
6830,a100004400,1/24/2018,House Ads,personalization,FALSE,English,German,24-30 years,,,,TRUE
6831,a100004401,1/20/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,TRUE
6832,a100004401,1/25/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,TRUE
6833,a100004402,1/20/2018,Push,personalization,FALSE,English,English,36-45 years,,,,TRUE
6834,a100004402,1/26/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,TRUE
6835,a100004403,1/20/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,TRUE
6836,a100004403,1/27/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,TRUE
6837,a100004404,1/20/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,TRUE
6838,a100004404,1/28/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,TRUE
6839,a100004405,1/20/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,TRUE
6840,a100004405,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,TRUE
6841,a100004406,1/20/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,TRUE
6842,a100004406,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,TRUE
